
#    wavenumbers      km/mol
     550.50000000        46.95600000
     771.60000000        19.26400000
     846.10000000        1.74580000
     857.00000000        174.58000000
     1137.00000000        19.26400000
     1317.40000000        55.98600000
     1497.90000000        1.74580000
     1505.30000000        5.23740000
     1530.40000000        3.49160000
     1579.20000000        1.74580000
     1620.70000000        7.22400000
     1695.50000000        7.22400000
     1718.70000000        7.22400000
     1767.60000000        1.74580000
     1783.80000000        5.23740000
     1798.70000000        1.74580000
     1808.00000000        3.49160000
     1896.00000000        9.03000000
     1910.40000000        9.03000000
     1922.90000000        7.22400000
     3066.80000000        192.64000000

#    wavenumbers     )
     499.83999633789        0.0015500000445172
     500.08200073242        0.00095399998826906
     500.32299804688        -0.0010600000387058
     500.56399536133        0.0013200000394136
     500.80499267578        0.00017299999308307
     501.04598999023        -0.00017100000695791
     501.28698730469        0.0018700000364333
     501.52801513672        0.001879999996163
     501.76901245117        2.2199999875738E-5
     502.01098632812        0.0013500000350177
     502.25201416016        -0.00026400000206195
     502.49301147461        0.0015000000130385
     502.73400878906        0.0024800000246614
     502.97500610352        0.00020599999697879
     503.21600341797        0.00081800000043586
     503.45700073242        0.0016799999866635
     503.69799804688        0.00086999998893589
     503.94000244141        -0.0017399999778718
     504.18099975586        0.00081300002057105
     504.42199707031        -0.00036500001442619
     504.66299438477        0.00034500000765547
     504.90399169922        0.00018099999579135
     505.14498901367        0.00034400000004098
     505.38598632812        0.00199000001885
     505.62701416016        -0.0012000000569969
     505.86801147461        0.00069399998756126
     506.10998535156        0.00073400000110269
     506.35101318359        -0.00025300000561401
     506.59201049805        -0.0013800000306219
     506.8330078125        -0.00044000000343658
     507.07400512695        0.00064799998654053
     507.31500244141        -0.0001510000001872
     507.55599975586        0.0017900000093505
     507.79699707031        0.0015699999639764
     508.03900146484        -0.00037399999564514
     508.2799987793        0.0011699999449775
     508.52099609375        0.001079999958165
     508.7619934082        0.0013299999991432
     509.00299072266        -0.00064199999906123
     509.24398803711        -0.0011200000299141
     509.48498535156        0.0005840000230819
     509.72601318359        0.00050000002374873
     509.96701049805        -8.2799997471739E-5
     510.20901489258        -0.001700000022538
     510.45001220703        -0.0012700000079349
     510.69100952148        0.00081599998520687
     510.93200683594        -7.9899997217581E-5
     511.17300415039        0.00070099998265505
     511.41400146484        0.0019600000232458
     511.6549987793        0.00066700001480058
     511.89599609375        -0.0013800000306219
     512.13800048828        0.00013200000103097
     512.37902832031        0.00024900000425987
     512.61999511719        -9.6099996881094E-5
     512.86102294922        0.001810000045225
     513.10198974609        0.00074799999129027
     513.34301757812        0.00024199999461416
     513.583984375        0.00051699997857213
     513.82501220703        0.00070199999026954
     514.06701660156        0.00015300000086427
     514.30798339844        -1.920000067912E-5
     514.54901123047        -0.00017400000069756
     514.78997802734        -0.00072299997555092
     515.03100585938        0.00015999999595806
     515.27197265625        6.3300001784228E-5
     515.51300048828        0.00069299997994676
     515.75402832031        0.0011500000255182
     515.99499511719        -0.00039500001003034
     516.23699951172        -8.2999998994637E-5
     516.47802734375        0.00076700001955032
     516.71899414062        0.0016400000313297
     516.96002197266        0.0011299999896437
     517.20098876953        0.00071900000330061
     517.44201660156        0.0012300000526011
     517.68298339844        -0.00048899999819696
     517.92401123047        -0.00067500001750886
     518.166015625        -0.00041000000783242
     518.40698242188        -0.00025799998547882
     518.64801025391        0.00058499997248873
     518.88897705078        0.00054300000192598
     519.13000488281        0.00056700001005083
     519.37097167969        0.00024300000222865
     519.61199951172        -0.00047699999413453
     519.85302734375        -0.00025199999799952
     520.09497070312        -0.00026800000341609
     520.33599853516        -0.00074400001903996
     520.57702636719        0.00010399999882793
     520.81799316406        0.00041099998634309
     521.05902099609        0.00042399999802001
     521.29998779297        0.00018400000408292
     521.541015625        -0.00022000000171829
     521.78198242188        0.00049200002104044
     522.02301025391        0.00035099999513477
     522.26501464844        -0.00079000002006069
     522.50598144531        -0.0004590000025928
     522.74700927734        0.00020399999630172
     522.98797607422        0.00035600000410341
     523.22900390625        0.00055499997688457
     523.46997070312        0.000105999999505
     523.71099853516        -0.00057299999753013
     523.95202636719        -0.00019000000611413
     524.19396972656        0.00086899998132139
     524.43499755859        0.00041300000157207
     524.67602539062        -0.00016999999934342
     524.9169921875        -0.0001170000032289
     525.15802001953        -0.00027399999089539
     525.39898681641        -0.00010699999984354
     525.64001464844        -7.1700000262354E-5
     525.88098144531        -0.00037500000325963
     526.12200927734        1.2399999832269E-5
     526.36401367188        0.00056399998720735
     526.60498046875        -0.00077599997166544
     526.84600830078        -0.00019599999359343
     527.08697509766        0.00087400001939386
     527.32800292969        0.00053199997637421
     527.56896972656        0.00017699999443721
     527.80999755859        -0.00037500000325963
     528.05102539062        0.0010100000072271
     528.29302978516        0.00063800002681091
     528.53399658203        -0.0011800000211224
     528.77502441406        -0.00050600001122802
     529.01599121094        -0.00028700000257231
     529.25701904297        0.00076399999670684
     529.49798583984        -0.00079199997708201
     529.73901367188        0.00072100001852959
     529.97998046875        0.00026900001103058
     530.22198486328        -3.0299999707495E-5
     530.46301269531        0.00046899999142624
     530.70397949219        8.3500002801884E-5
     530.94500732422        -0.00028199999360368
     531.18597412109        -1.6100000721053E-5
     531.42700195312        3.5299999581184E-5
     531.66802978516        -5.9800000599353E-5
     531.90899658203        -5.800000144518E-5
     532.15002441406        0.0013999999500811
     532.39202880859        0.00066000001970679
     532.63299560547        -0.00059399998281151
     532.8740234375        -0.00015500000154134
     533.11499023438        0.00016900000628084
     533.35601806641        8.0500001786277E-5
     533.59698486328        0.00056399998720735
     533.83801269531        -0.00011899999663001
     534.07897949219        0.00029900000663474
     534.32098388672        0.00072399998316541
     534.56201171875        -0.00018099999579135
     534.80297851562        -0.00018200000340585
     535.04400634766        0.0011800000211224
     535.28497314453        0.00050399999599904
     535.52600097656        0.00034400000004098
     535.76702880859        2.7599999157246E-5
     536.00799560547        0.00041800001054071
     536.25        0.00027399999089539
     536.49102783203        -0.00097799999639392
     536.73199462891        -0.00089999998454005
     536.97302246094        0.00011600000289036
     537.21398925781        0.00086500000907108
     537.45501708984        0.0010100000072271
     537.69598388672        0.00054799998179078
     537.93701171875        0.00027399999089539
     538.17797851562        -0.00032699998700991
     538.41998291016        -0.00011999999696855
     538.66101074219        0.00037900000461377
     538.90197753906        0.0012300000526011
     539.14300537109        4.3700001697289E-5
     539.38397216797        -0.00050199998077005
     539.625        0.00041400000918657
     539.86602783203        0.001079999958165
     540.10699462891        0.00022699999681208
     540.34899902344        9.3399998149835E-5
     540.59002685547        0.0006019999855198
     540.83099365234        -0.000199000001885
     541.07202148438        0.00096600002143532
     541.31298828125        0.00072499999077991
     541.55401611328        0.00072399998316541
     541.79498291016        -5.2799998229602E-5
     542.03601074219        1.2700000297627E-5
     542.27697753906        0.00024900000425987
     542.51898193359        -0.00037699998938479
     542.76000976562        0.00080699997488409
     543.0009765625        -0.00026500000967644
     543.24200439453        -0.00013800000306219
     543.48297119141        -0.00050299998838454
     543.72399902344        0.00024600001052022
     543.96502685547        -0.00020599999697879
     544.20599365234        -0.00017400000069756
     544.44799804688        0.00058100000023842
     544.68902587891        0.0001170000032289
     544.92999267578        -1.2700000297627E-5
     545.17102050781        0.00024199999461416
     545.41198730469        -0.00064099999144673
     545.65301513672        0.00056900002527982
     545.89398193359        0.00090300000738353
     546.13500976562        0.00024500000290573
     546.37701416016        0.00063999998383224
     546.61798095703        0.00060500000836328
     546.85900878906        0.00053100002696738
     547.09997558594        0.00072399998316541
     547.34100341797        0.0012100000167266
     547.58197021484        0.0054100002162158
     547.82299804688        0.0078199999406934
     548.06402587891        0.0044999998062849
     548.30499267578        0.0040000001899898
     548.54699707031        0.0060899998061359
     548.78802490234        0.0085500003769994
     549.02899169922        0.010250000283122
     549.27001953125        0.011350000277162
     549.51098632812        0.012679999694228
     549.75201416016        0.01465000025928
     549.99298095703        0.011160000227392
     550.23400878906        0.010789999738336
     550.47601318359        0.012470000423491
     550.71697998047        0.00777000002563
     550.9580078125        0.0028399999719113
     551.19897460938        0.00097599998116493
     551.44000244141        0.00098999997135252
     551.68103027344        0.0007200000109151
     551.92199707031        0.00044500001240522
     552.16302490234        -0.00051400001393631
     552.40502929688        -2.5699999241624E-5
     552.64599609375        -0.00035799999022856
     552.88702392578        -0.00054799998179078
     553.12799072266        -9.0900000941474E-5
     553.36901855469        0.0004250000056345
     553.60998535156        -0.00010800000018207
     553.85101318359        -0.00025300000561401
     554.09197998047        -0.00023099999816623
     554.3330078125        -4.8599998990539E-5
     554.57501220703        -0.00019399999291636
     554.81597900391        0.00024500000290573
     555.05700683594        0.00018600000475999
     555.29797363281        -7.1299997216556E-5
